"","tree","year","dbh"
"3076","VUF041",1954,17.9355
"3077","VUF042",1954,30.5075
"3078","VUF044",1954,15.8885
"3079","VUF045",1954,17.9625
"3080","VUF047",1954,4.922
"3081","VUF048",1954,13.333
"3082","VUF049",1954,NA
"3083","VUF050",1954,7.708
"3084","VUF101",1954,24.748
"3085","VUF102",1954,14.7575
"3086","VUF104",1954,12.264
"3087","VUF105",1954,10.487
"3088","VUF106",1954,10.1855
"3089","VUF107",1954,17.175
"3090","VUF108",1954,17.086
"3091","VUF109",1954,25.2515
"3092","VUF110",1954,19.5795
"3093","VUF111",1954,17.9235
"3094","VUF112",1954,15.586
"3095","VUF114",1954,11.274
"3096","VUF115",1954,11.872
"3097","VUF116",1954,11.559
"3098","VUF117",1954,NA
"3099","VUF118",1954,NA
"3100","VUF119",1954,9.466
"3101","VUF120",1954,NA
"3102","VUF122",1954,NA
"3103","VUF125",1954,5.483
"3104","VUF128",1954,NA
"3105","VUF129",1954,14.7105
"3106","VUF130",1954,10.672
"3107","VUF131",1954,NA
"3108","VUF132",1954,NA
"3109","VUF133",1954,20.8295
"3110","VUF135",1954,6.752
"3111","VUF136",1954,8.266
"3112","VUF137",1954,24.8835
"3113","VUF139",1954,26.359
"3114","VUF140",1954,23.3535
"3115","VUF142",1954,NA
"3116","VUF143",1954,13.6065
"3117","VUF144",1954,27.471
"3118","VUF145",1954,10.7245
"3119","VUF146",1954,8.229
"3120","VUF147",1954,15.242
"3121","VUF148",1954,16.877
"3122","VUF149",1954,23.222
"3123","VUF150",1954,NA
"3124","VUF151",1954,14.409
"3125","VUF208",1954,6.938
"3126","VUF209",1954,7.945
"3127","VUF219",1954,5.6075
"3128","VUF222",1954,7.249
"3129","VUF229",1954,13.4775
"3130","VUF235",1954,6.752
"3131","VUF242",1954,NA
"3132","VUF308",1954,6.938
"3133","VUF322",1954,7.249
"3134","VUF335",1954,6.752
"3135","VUF435",1954,6.752
"3136","VUF508",1954,17.086
"3137","VUF001",1955,30.4575
"3138","VUF002",1955,25.5115
"3139","VUF003",1955,22.5265
"3140","VUF004",1955,12.093
"3141","VUF005",1955,17.084
"3142","VUF006",1955,12.839
"3143","VUF007",1955,11.39
"3144","VUF008",1955,7.002
"3145","VUF009",1955,8.06
"3146","VUF010",1955,19.081
"3147","VUF011",1955,21.2245
"3148","VUF012",1955,9.2735
"3149","VUF013",1955,17.8205
"3150","VUF015",1955,13.3575
"3151","VUF016",1955,9.0205
"3152","VUF017",1955,40.136
"3153","VUF018",1955,12.926
"3154","VUF019",1955,5.6445
"3155","VUF020",1955,10.8095
"3156","VUF021",1955,20.6625
"3157","VUF022",1955,7.286
"3158","VUF023",1955,25.5695
"3159","VUF024",1955,26.6225
"3160","VUF025",1955,15.6625
"3161","VUF026",1955,12.784
"3162","VUF027",1955,NA
"3163","VUF028",1955,NA
"3164","VUF029",1955,12.33
"3165","VUF030",1955,NA
"3166","VUF031",1955,7.866
"3167","VUF032",1955,16.924
"3168","VUF034",1955,13.867
"3169","VUF036",1955,9.868
"3170","VUF037",1955,11.145
"3171","VUF038",1955,21.778
"3172","VUF039",1955,34.5575
"3173","VUF040",1955,35.141
"3174","VUF041",1955,18.043
"3175","VUF042",1955,30.634
"3176","VUF044",1955,15.9595
"3177","VUF045",1955,18.0715
"3178","VUF047",1955,4.961
"3179","VUF048",1955,13.425
"3180","VUF049",1955,NA
"3181","VUF050",1955,7.7655
"3182","VUF101",1955,24.857
"3183","VUF102",1955,14.8305
"3184","VUF104",1955,12.3035
"3185","VUF105",1955,10.521
"3186","VUF106",1955,10.256
"3187","VUF107",1955,17.278
"3188","VUF108",1955,17.171
"3189","VUF109",1955,25.326
"3190","VUF110",1955,19.665
"3191","VUF111",1955,18.0245
"3192","VUF112",1955,15.6355
"3193","VUF114",1955,11.289
"3194","VUF115",1955,11.942
"3195","VUF116",1955,11.617
"3196","VUF117",1955,NA
"3197","VUF118",1955,NA
"3198","VUF119",1955,9.57
"3199","VUF120",1955,NA
"3200","VUF122",1955,NA
"3201","VUF125",1955,5.534
"3202","VUF128",1955,NA
"3203","VUF129",1955,14.8105
"3204","VUF130",1955,10.707
"3205","VUF131",1955,NA
"3206","VUF132",1955,NA
"3207","VUF133",1955,20.869
"3208","VUF135",1955,6.786
"3209","VUF136",1955,8.283
"3210","VUF137",1955,24.9395
"3211","VUF139",1955,26.527
"3212","VUF140",1955,23.482
"3213","VUF142",1955,NA
"3214","VUF143",1955,13.633
"3215","VUF144",1955,27.5695
"3216","VUF145",1955,10.8045
"3217","VUF146",1955,8.2855
"3218","VUF147",1955,15.331
"3219","VUF148",1955,16.9755
"3220","VUF149",1955,23.297
"3221","VUF150",1955,NA
"3222","VUF151",1955,14.496
"3223","VUF208",1955,7.002
"3224","VUF209",1955,8.06
"3225","VUF219",1955,5.6445
"3226","VUF222",1955,7.286
"3227","VUF229",1955,13.57025
"3228","VUF235",1955,6.786
"3229","VUF242",1955,NA
"3230","VUF308",1955,7.002
"3231","VUF322",1955,7.286
"3232","VUF335",1955,6.786
"3233","VUF435",1955,6.786
"3234","VUF508",1955,17.171
"3235","VUF001",1956,30.588
"3236","VUF002",1956,25.656
"3237","VUF003",1956,22.644
"3238","VUF004",1956,12.196
"3239","VUF005",1956,17.1605
"3240","VUF006",1956,12.902
"3241","VUF007",1956,11.452
"3242","VUF008",1956,7.0495
"3243","VUF009",1956,8.1485
"3244","VUF010",1956,19.1655
"3245","VUF011",1956,21.315
"3246","VUF012",1956,9.313
"3247","VUF013",1956,17.9405
"3248","VUF015",1956,13.503
"3249","VUF016",1956,9.13
"3250","VUF017",1956,40.292
"3251","VUF018",1956,12.992
"3252","VUF019",1956,5.681
"3253","VUF020",1956,10.8645
"3254","VUF021",1956,20.734
"3255","VUF022",1956,7.334
"3256","VUF023",1956,25.6965
"3257","VUF024",1956,26.72
"3258","VUF025",1956,15.7445
"3259","VUF026",1956,12.84
"3260","VUF027",1956,NA
"3261","VUF028",1956,NA
"3262","VUF029",1956,12.4
"3263","VUF030",1956,NA
"3264","VUF031",1956,7.913
"3265","VUF032",1956,16.9925
"3266","VUF034",1956,13.897
"3267","VUF036",1956,9.9345
"3268","VUF037",1956,11.2005
"3269","VUF038",1956,21.902
"3270","VUF039",1956,34.614
"3271","VUF040",1956,35.228
"3272","VUF041",1956,18.1165
"3273","VUF042",1956,30.729
"3274","VUF044",1956,16.019
"3275","VUF045",1956,18.161
"3276","VUF047",1956,4.9885
"3277","VUF048",1956,13.543
"3278","VUF049",1956,NA
"3279","VUF050",1956,7.7935
"3280","VUF101",1956,24.976
"3281","VUF102",1956,14.8985
"3282","VUF104",1956,12.344
"3283","VUF105",1956,10.56
"3284","VUF106",1956,10.3295
"3285","VUF107",1956,17.378
"3286","VUF108",1956,17.254
"3287","VUF109",1956,25.405
"3288","VUF110",1956,19.731
"3289","VUF111",1956,18.117
"3290","VUF112",1956,15.674
"3291","VUF114",1956,11.306
"3292","VUF115",1956,12.0255
"3293","VUF116",1956,11.687
"3294","VUF117",1956,NA
"3295","VUF118",1956,NA
"3296","VUF119",1956,9.647
"3297","VUF120",1956,9.462
"3298","VUF122",1956,NA
"3299","VUF125",1956,5.593
"3300","VUF128",1956,NA
"3301","VUF129",1956,14.883
"3302","VUF130",1956,10.7295
"3303","VUF131",1956,12.684
"3304","VUF132",1956,NA
"3305","VUF133",1956,20.9065
"3306","VUF135",1956,6.835
"3307","VUF136",1956,8.297
"3308","VUF137",1956,24.997
"3309","VUF139",1956,26.687
"3310","VUF140",1956,23.601
"3311","VUF142",1956,NA
"3312","VUF143",1956,13.654
"3313","VUF144",1956,27.661
"3314","VUF145",1956,10.8785
"3315","VUF146",1956,8.366
"3316","VUF147",1956,15.41
"3317","VUF148",1956,17.076
"3318","VUF149",1956,23.352
"3319","VUF150",1956,NA
"3320","VUF151",1956,14.588
"3321","VUF208",1956,7.0495
"3322","VUF209",1956,8.1485
"3323","VUF219",1956,5.681
"3324","VUF222",1956,7.334
"3325","VUF229",1956,13.6415
"3326","VUF235",1956,6.835
"3327","VUF242",1956,NA
"3328","VUF308",1956,7.0495
"3329","VUF322",1956,7.334
"3330","VUF335",1956,6.835
"3331","VUF435",1956,6.835
"3332","VUF508",1956,17.254
"3333","VUF001",1957,30.6295
"3334","VUF002",1957,25.765
"3335","VUF003",1957,22.713
"3336","VUF004",1957,12.306
"3337","VUF005",1957,17.2115
"3338","VUF006",1957,12.9475
"3339","VUF007",1957,11.4955
"3340","VUF008",1957,7.111
"3341","VUF009",1957,8.2285
"3342","VUF010",1957,19.2245
"3343","VUF011",1957,21.391
"3344","VUF012",1957,9.3485
"3345","VUF013",1957,18.026
"3346","VUF015",1957,13.688
"3347","VUF016",1957,9.227
"3348","VUF017",1957,40.389
"3349","VUF018",1957,13.047
"3350","VUF019",1957,5.737
"3351","VUF020",1957,10.924
"3352","VUF021",1957,20.796
"3353","VUF022",1957,7.411
"3354","VUF023",1957,25.8415
"3355","VUF024",1957,26.803
"3356","VUF025",1957,15.855
"3357","VUF026",1957,12.871
"3358","VUF027",1957,NA
"3359","VUF028",1957,NA
"3360","VUF029",1957,12.474
"3361","VUF030",1957,NA
"3362","VUF031",1957,7.955
"3363","VUF032",1957,17.0625
"3364","VUF034",1957,13.9085
"3365","VUF036",1957,9.974
"3366","VUF037",1957,11.2375
"3367","VUF038",1957,22.0665
"3368","VUF039",1957,34.628
"3369","VUF040",1957,35.29
"3370","VUF041",1957,18.1815
"3371","VUF042",1957,30.7765
"3372","VUF044",1957,16.0535
"3373","VUF045",1957,18.2095
"3374","VUF047",1957,5.0075
"3375","VUF048",1957,13.623
"3376","VUF049",1957,NA
"3377","VUF050",1957,7.8145
"3378","VUF101",1957,25.036
"3379","VUF102",1957,14.918
"3380","VUF104",1957,12.3655
"3381","VUF105",1957,10.579
"3382","VUF106",1957,10.3795
"3383","VUF107",1957,17.4085
"3384","VUF108",1957,17.3845
"3385","VUF109",1957,25.446
"3386","VUF110",1957,19.76
"3387","VUF111",1957,18.1555
"3388","VUF112",1957,15.704
"3389","VUF114",1957,11.314
"3390","VUF115",1957,12.063
"3391","VUF116",1957,11.7245
"3392","VUF117",1957,NA
"3393","VUF118",1957,NA
"3394","VUF119",1957,9.69
"3395","VUF120",1957,9.512
"3396","VUF122",1957,6.4485
"3397","VUF125",1957,5.606
"3398","VUF128",1957,NA
"3399","VUF129",1957,14.9215
"3400","VUF130",1957,10.74
"3401","VUF131",1957,12.701
"3402","VUF132",1957,NA
"3403","VUF133",1957,20.94
"3404","VUF135",1957,6.88
"3405","VUF136",1957,8.304
"3406","VUF137",1957,25.042
"3407","VUF139",1957,26.806
"3408","VUF140",1957,23.6535
"3409","VUF142",1957,NA
"3410","VUF143",1957,13.66
"3411","VUF144",1957,27.6955
"3412","VUF145",1957,10.939
"3413","VUF146",1957,8.4355
"3414","VUF147",1957,15.504
"3415","VUF148",1957,17.112
"3416","VUF149",1957,23.372
"3417","VUF150",1957,NA
"3418","VUF151",1957,14.668
"3419","VUF208",1957,7.111
"3420","VUF209",1957,8.2285
"3421","VUF219",1957,5.737
"3422","VUF222",1957,7.411
"3423","VUF229",1957,13.69775
"3424","VUF235",1957,6.88
"3425","VUF242",1957,NA
"3426","VUF308",1957,7.111
"3427","VUF322",1957,6.76933333333333
"3428","VUF335",1957,6.88
"3429","VUF435",1957,6.88
"3430","VUF508",1957,17.3845
"3431","VUF001",1958,30.684
"3432","VUF002",1958,25.8905
"3433","VUF003",1958,22.8165
"3434","VUF004",1958,12.415
"3435","VUF005",1958,17.281
"3436","VUF006",1958,13.01
"3437","VUF007",1958,11.5585
"3438","VUF008",1958,7.183
"3439","VUF009",1958,8.3435
"3440","VUF010",1958,19.3045
"3441","VUF011",1958,21.516
"3442","VUF012",1958,9.397
"3443","VUF013",1958,18.117
"3444","VUF015",1958,13.8875
"3445","VUF016",1958,9.336
"3446","VUF017",1958,40.5185
"3447","VUF018",1958,13.122
"3448","VUF019",1958,5.8065
"3449","VUF020",1958,11.02
"3450","VUF021",1958,20.8925
"3451","VUF022",1958,7.48
"3452","VUF023",1958,26.0395
"3453","VUF024",1958,26.8985
"3454","VUF025",1958,16.001
"3455","VUF026",1958,11.982
"3456","VUF027",1958,NA
"3457","VUF028",1958,NA
"3458","VUF029",1958,12.5615
"3459","VUF030",1958,NA
"3460","VUF031",1958,8.02
"3461","VUF032",1958,17.1665
"3462","VUF034",1958,13.937
"3463","VUF036",1958,10.018
"3464","VUF037",1958,11.283
"3465","VUF038",1958,22.271
"3466","VUF039",1958,34.661
"3467","VUF040",1958,35.378
"3468","VUF041",1958,18.2805
"3469","VUF042",1958,30.861
"3470","VUF044",1958,16.0925
"3471","VUF045",1958,18.2685
"3472","VUF047",1958,5.023
"3473","VUF048",1958,13.698
"3474","VUF049",1958,NA
"3475","VUF050",1958,7.848
"3476","VUF101",1958,25.12
"3477","VUF102",1958,14.944
"3478","VUF104",1958,12.405
"3479","VUF105",1958,10.613
"3480","VUF106",1958,10.4305
"3481","VUF107",1958,17.445
"3482","VUF108",1958,17.4285
"3483","VUF109",1958,25.4925
"3484","VUF110",1958,19.7935
"3485","VUF111",1958,18.201
"3486","VUF112",1958,15.724
"3487","VUF114",1958,11.343
"3488","VUF115",1958,12.115
"3489","VUF116",1958,11.772
"3490","VUF117",1958,NA
"3491","VUF118",1958,NA
"3492","VUF119",1958,9.747
"3493","VUF120",1958,9.596
"3494","VUF122",1958,6.487
"3495","VUF125",1958,5.618
"3496","VUF128",1958,NA
"3497","VUF129",1958,14.9775
"3498","VUF130",1958,10.765
"3499","VUF131",1958,12.72
"3500","VUF132",1958,NA
"3501","VUF133",1958,20.9755
"3502","VUF135",1958,6.95
"3503","VUF136",1958,8.311
"3504","VUF137",1958,25.097
"3505","VUF139",1958,26.931
"3506","VUF140",1958,23.7085
"3507","VUF142",1958,NA
"3508","VUF143",1958,13.6765
"3509","VUF144",1958,27.741
"3510","VUF145",1958,11.0115
"3511","VUF146",1958,8.538
"3512","VUF147",1958,15.621
"3513","VUF148",1958,17.1695
"3514","VUF149",1958,23.41
"3515","VUF150",1958,NA
"3516","VUF151",1958,14.7465
"3517","VUF208",1958,7.183
"3518","VUF209",1958,8.3435
"3519","VUF219",1958,5.8065
"3520","VUF222",1958,7.48
"3521","VUF229",1958,13.7695
"3522","VUF235",1958,6.95
"3523","VUF242",1958,NA
"3524","VUF308",1958,7.183
"3525","VUF322",1958,6.818
"3526","VUF335",1958,6.95
"3527","VUF435",1958,6.95
"3528","VUF508",1958,17.4285
"3529","VUF001",1959,30.8075
"3530","VUF002",1959,26.1265
"3531","VUF003",1959,23.03
"3532","VUF004",1959,12.636
"3533","VUF005",1959,17.4485
"3534","VUF006",1959,13.1355
"3535","VUF007",1959,11.661
"3536","VUF008",1959,7.3325
"3537","VUF009",1959,8.5255
"3538","VUF010",1959,19.456
"3539","VUF011",1959,21.67
"3540","VUF012",1959,9.494
"3541","VUF013",1959,18.279
"3542","VUF015",1959,14.143
"3543","VUF016",1959,9.418
"3544","VUF017",1959,40.8165
"3545","VUF018",1959,13.2365
"3546","VUF019",1959,5.906
"3547","VUF020",1959,11.136
"3548","VUF021",1959,21.0725
"3549","VUF022",1959,7.592
"3550","VUF023",1959,26.2525
"3551","VUF024",1959,27.094
"3552","VUF025",1959,16.2155
"3553","VUF026",1959,12.0975
"3554","VUF027",1959,NA
"3555","VUF028",1959,NA
"3556","VUF029",1959,12.733
"3557","VUF030",1959,13.889
"3558","VUF031",1959,8.1175
"3559","VUF032",1959,17.3435
"3560","VUF034",1959,13.9915
"3561","VUF036",1959,10.1
"3562","VUF037",1959,11.372
"3563","VUF038",1959,22.579
"3564","VUF039",1959,34.723
"3565","VUF040",1959,35.565
"3566","VUF041",1959,18.4635
"3567","VUF042",1959,31.0535
"3568","VUF044",1959,16.1665
"3569","VUF045",1959,18.395
"3570","VUF047",1959,5.0515
"3571","VUF048",1959,13.796
"3572","VUF049",1959,NA
"3573","VUF050",1959,7.9195
"3574","VUF101",1959,25.281
"3575","VUF102",1959,15.0035
"3576","VUF104",1959,12.4645
"3577","VUF105",1959,10.679
"3578","VUF106",1959,10.5595
"3579","VUF107",1959,17.5355
"3580","VUF108",1959,17.537
"3581","VUF109",1959,25.597
"3582","VUF110",1959,19.8565
"3583","VUF111",1959,18.2815
"3584","VUF112",1959,15.767
"3585","VUF114",1959,11.404
"3586","VUF115",1959,12.2115
"3587","VUF116",1959,11.8735
"3588","VUF117",1959,NA
"3589","VUF118",1959,NA
"3590","VUF119",1959,9.837
"3591","VUF120",1959,9.698
"3592","VUF122",1959,6.599
"3593","VUF125",1959,5.65
"3594","VUF128",1959,NA
"3595","VUF129",1959,15.0925
"3596","VUF130",1959,10.8155
"3597","VUF131",1959,12.743
"3598","VUF132",1959,NA
"3599","VUF133",1959,21.063
"3600","VUF135",1959,7.014
"3601","VUF136",1959,8.335
"3602","VUF137",1959,25.2225
"3603","VUF139",1959,27.119
"3604","VUF140",1959,23.842
"3605","VUF142",1959,NA
"3606","VUF143",1959,13.71
"3607","VUF144",1959,27.8595
"3608","VUF145",1959,11.12
"3609","VUF146",1959,8.6765
"3610","VUF147",1959,15.821
"3611","VUF148",1959,17.3065
"3612","VUF149",1959,23.489
"3613","VUF150",1959,NA
"3614","VUF151",1959,14.8705
"3615","VUF208",1959,7.3325
"3616","VUF209",1959,8.5255
"3617","VUF219",1959,5.906
"3618","VUF222",1959,7.592
"3619","VUF229",1959,13.91275
"3620","VUF235",1959,7.014
"3621","VUF242",1959,NA
"3622","VUF308",1959,7.3325
"3623","VUF322",1959,6.93
"3624","VUF335",1959,7.014
"3625","VUF435",1959,7.014
"3626","VUF508",1959,17.537
"3627","VUF001",1960,30.8965
"3628","VUF002",1960,26.2815
"3629","VUF003",1960,23.1595
"3630","VUF004",1960,12.863
"3631","VUF005",1960,17.577
"3632","VUF006",1960,13.261
"3633","VUF007",1960,11.7665
"3634","VUF008",1960,7.4285
"3635","VUF009",1960,8.687
"3636","VUF010",1960,19.5795
"3637","VUF011",1960,21.819
"3638","VUF012",1960,9.5905
"3639","VUF013",1960,18.4395
"3640","VUF015",1960,14.303
"3641","VUF016",1960,9.595
"3642","VUF017",1960,41.037
"3643","VUF018",1960,13.328
"3644","VUF019",1960,5.981
"3645","VUF020",1960,11.213
"3646","VUF021",1960,21.2225
"3647","VUF022",1960,7.756
"3648","VUF023",1960,26.433
"3649","VUF024",1960,27.262
"3650","VUF025",1960,16.3935
"3651","VUF026",1960,12.213
"3652","VUF027",1960,NA
"3653","VUF028",1960,NA
"3654","VUF029",1960,12.887
"3655","VUF030",1960,14.076
"3656","VUF031",1960,8.2345
"3657","VUF032",1960,17.479
"3658","VUF034",1960,14.0255
"3659","VUF036",1960,10.171
"3660","VUF037",1960,11.4475
"3661","VUF038",1960,22.877
"3662","VUF039",1960,34.7435
"3663","VUF040",1960,35.685
"3664","VUF041",1960,18.5995
"3665","VUF042",1960,31.2135
"3666","VUF044",1960,16.2455
"3667","VUF045",1960,18.4975
"3668","VUF047",1960,5.079
"3669","VUF048",1960,13.892
"3670","VUF049",1960,NA
"3671","VUF050",1960,7.9875
"3672","VUF101",1960,25.448
"3673","VUF102",1960,15.0675
"3674","VUF104",1960,12.5195
"3675","VUF105",1960,10.724
"3676","VUF106",1960,10.6755
"3677","VUF107",1960,17.616
"3678","VUF108",1960,17.613
"3679","VUF109",1960,25.6895
"3680","VUF110",1960,19.9155
"3681","VUF111",1960,18.383
"3682","VUF112",1960,15.817
"3683","VUF114",1960,11.47
"3684","VUF115",1960,12.308
"3685","VUF116",1960,11.9595
"3686","VUF117",1960,NA
"3687","VUF118",1960,NA
"3688","VUF119",1960,9.917
"3689","VUF120",1960,9.778
"3690","VUF122",1960,6.7905
"3691","VUF125",1960,5.678
"3692","VUF128",1960,NA
"3693","VUF129",1960,15.2015
"3694","VUF130",1960,10.865
"3695","VUF131",1960,12.752
"3696","VUF132",1960,12.179
"3697","VUF133",1960,21.136
"3698","VUF135",1960,7.017
"3699","VUF136",1960,8.351
"3700","VUF137",1960,25.3525
"3701","VUF139",1960,27.292
"3702","VUF140",1960,23.9665
"3703","VUF142",1960,NA
"3704","VUF143",1960,13.7405
"3705","VUF144",1960,27.9705
"3706","VUF145",1960,11.1995
"3707","VUF146",1960,8.7945
"3708","VUF147",1960,16.006
"3709","VUF148",1960,17.423
"3710","VUF149",1960,23.573
"3711","VUF150",1960,NA
"3712","VUF151",1960,14.98
"3713","VUF208",1960,7.4285
"3714","VUF209",1960,8.687
"3715","VUF219",1960,5.981
"3716","VUF222",1960,7.756
"3717","VUF229",1960,14.04425
"3718","VUF235",1960,7.017
"3719","VUF242",1960,NA
"3720","VUF308",1960,7.4285
"3721","VUF322",1960,7.11233333333333
"3722","VUF335",1960,7.017
"3723","VUF435",1960,7.017
"3724","VUF508",1960,17.613
"3725","VUF001",1961,30.996
"3726","VUF002",1961,26.423
"3727","VUF003",1961,23.3185
"3728","VUF004",1961,12.963
"3729","VUF005",1961,17.703
"3730","VUF006",1961,13.3415
"3731","VUF007",1961,11.8585
"3732","VUF008",1961,7.523
"3733","VUF009",1961,8.823
"3734","VUF010",1961,19.689
"3735","VUF011",1961,21.9835
"3736","VUF012",1961,9.728
"3737","VUF013",1961,18.627
"3738","VUF015",1961,14.641
"3739","VUF016",1961,9.698
"3740","VUF017",1961,41.2215
"3741","VUF018",1961,13.4195
"3742","VUF019",1961,6.085
"3743","VUF020",1961,11.2915
"3744","VUF021",1961,21.347
"3745","VUF022",1961,7.904
"3746","VUF023",1961,26.5835
"3747","VUF024",1961,27.4005
"3748","VUF025",1961,16.6045
"3749","VUF026",1961,12.3255
"3750","VUF027",1961,NA
"3751","VUF028",1961,NA
"3752","VUF029",1961,13.028
"3753","VUF030",1961,14.248
"3754","VUF031",1961,8.3825
"3755","VUF032",1961,17.623
"3756","VUF034",1961,14.0685
"3757","VUF036",1961,10.2305
"3758","VUF037",1961,11.527
"3759","VUF038",1961,23.1465
"3760","VUF039",1961,34.7855
"3761","VUF040",1961,35.861
"3762","VUF041",1961,18.749
"3763","VUF042",1961,31.3545
"3764","VUF044",1961,16.3295
"3765","VUF045",1961,18.5805
"3766","VUF047",1961,5.106
"3767","VUF048",1961,13.984
"3768","VUF049",1961,NA
"3769","VUF050",1961,8.051
"3770","VUF101",1961,25.648
"3771","VUF102",1961,15.1245
"3772","VUF104",1961,12.5605
"3773","VUF105",1961,10.76
"3774","VUF106",1961,10.7725
"3775","VUF107",1961,17.7085
"3776","VUF108",1961,17.693
"3777","VUF109",1961,25.807
"3778","VUF110",1961,19.9755
"3779","VUF111",1961,18.5095
"3780","VUF112",1961,15.8915
"3781","VUF114",1961,11.539
"3782","VUF115",1961,12.3995
"3783","VUF116",1961,12.0685
"3784","VUF117",1961,NA
"3785","VUF118",1961,NA
"3786","VUF119",1961,10.027
"3787","VUF120",1961,9.858
"3788","VUF122",1961,6.8665
"3789","VUF125",1961,5.755
"3790","VUF128",1961,NA
"3791","VUF129",1961,15.3245
"3792","VUF130",1961,10.9245
"3793","VUF131",1961,12.76
"3794","VUF132",1961,12.216
"3795","VUF133",1961,21.2465
"3796","VUF135",1961,7.019
"3797","VUF136",1961,8.361
"3798","VUF137",1961,25.482
"3799","VUF139",1961,27.442
"3800","VUF140",1961,24.0525
"3801","VUF142",1961,NA
"3802","VUF143",1961,13.776
"3803","VUF144",1961,28.0885
"3804","VUF145",1961,11.318
"3805","VUF146",1961,8.9495
"3806","VUF147",1961,16.221
"3807","VUF148",1961,17.5535
"3808","VUF149",1961,23.685
"3809","VUF150",1961,NA
"3810","VUF151",1961,15.125
"3811","VUF208",1961,7.523
"3812","VUF209",1961,8.823
"3813","VUF219",1961,6.085
"3814","VUF222",1961,7.904
"3815","VUF229",1961,14.17625
"3816","VUF235",1961,7.019
"3817","VUF242",1961,NA
"3818","VUF308",1961,7.523
"3819","VUF322",1961,7.21233333333333
"3820","VUF335",1961,7.019
"3821","VUF435",1961,7.019
"3822","VUF508",1961,17.693
"3823","VUF001",1962,31.0815
"3824","VUF002",1962,26.5565
"3825","VUF003",1962,23.513
"3826","VUF004",1962,13.139
"3827","VUF005",1962,17.808
"3828","VUF006",1962,13.429
"3829","VUF007",1962,11.951
"3830","VUF008",1962,7.6215
"3831","VUF009",1962,8.9585
"3832","VUF010",1962,19.793
"3833","VUF011",1962,22.105
"3834","VUF012",1962,9.8505
"3835","VUF013",1962,18.8165
"3836","VUF015",1962,14.932
"3837","VUF016",1962,9.829
"3838","VUF017",1962,41.4735
"3839","VUF018",1962,13.5165
"3840","VUF019",1962,6.174
"3841","VUF020",1962,11.373
"3842","VUF021",1962,21.4945
"3843","VUF022",1962,8.045
"3844","VUF023",1962,26.7335
"3845","VUF024",1962,27.5605
"3846","VUF025",1962,16.789
"3847","VUF026",1962,12.424
